phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7362796,https://bit.ly/3l4jpQG?Facebook_Update,http://www.phishtank.com/phish_detail.php?phish_id=7362796,2021-11-24T22:53:35+00:00,yes,2021-11-25T05:53:08+00:00,yes,Facebook
7362710,https://cutt.ly/PTL7Kd8,http://www.phishtank.com/phish_detail.php?phish_id=7362710,2021-11-24T20:30:14+00:00,yes,2021-11-25T06:11:03+00:00,yes,Other
7362677,https://theneontree.in/wp-content/aaaa.php,http://www.phishtank.com/phish_detail.php?phish_id=7362677,2021-11-24T20:00:46+00:00,yes,2021-11-24T20:10:55+00:00,yes,Other
7362482,https://bit.ly/3E3wJwp,http://www.phishtank.com/phish_detail.php?phish_id=7362482,2021-11-24T16:38:43+00:00,yes,2021-12-01T17:34:49+00:00,yes,Other
7362388,https://userinformationstoreupdatesmail.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7362388,2021-11-24T15:05:44+00:00,yes,2021-12-25T20:32:36+00:00,yes,Other
7362382,http://docusign-lnc.info/,http://www.phishtank.com/phish_detail.php?phish_id=7362382,2021-11-24T15:05:26+00:00,yes,2021-11-30T05:05:55+00:00,yes,Other
7362250,https://ppt.cc/fVa4Wx,http://www.phishtank.com/phish_detail.php?phish_id=7362250,2021-11-24T14:01:39+00:00,yes,2021-11-24T14:14:40+00:00,yes,"Internal Revenue Service"
7362024,https://biedronka-news.biz,http://www.phishtank.com/phish_detail.php?phish_id=7362024,2021-11-24T09:00:19+00:00,yes,2021-11-24T14:25:51+00:00,yes,Other
7361926,https://biedronka-news.us,http://www.phishtank.com/phish_detail.php?phish_id=7361926,2021-11-24T07:49:03+00:00,yes,2021-11-24T14:25:51+00:00,yes,Other
7361819,http://www.asrefanavary.com/candlerdf.php?utm_source=2e5f3&amp;utm_content=af9fb17,http://www.phishtank.com/phish_detail.php?phish_id=7361819,2021-11-24T05:20:06+00:00,yes,2021-11-24T05:33:49+00:00,yes,LinkedIn
7361805,https://cloud-dot-chaser-331005.uk.r.appspot.com/#moreinfo@widomaker.com,http://www.phishtank.com/phish_detail.php?phish_id=7361805,2021-11-24T04:25:25+00:00,yes,2021-11-24T04:33:37+00:00,yes,"JPMorgan Chase and Co."
7361625,https://webregular.xyz/geo/ie/eur/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7361625,2021-11-24T02:00:25+00:00,yes,2021-12-26T09:06:37+00:00,yes,Other
7361457,https://bit.ly/3FMvbY5?Facebook_Update,http://www.phishtank.com/phish_detail.php?phish_id=7361457,2021-11-23T21:48:34+00:00,yes,2021-11-24T05:11:42+00:00,yes,Facebook
7361400,https://pasarbta.info/404.html,http://www.phishtank.com/phish_detail.php?phish_id=7361400,2021-11-23T20:56:01+00:00,yes,2021-11-30T11:32:54+00:00,yes,Other
7361345,https://sites.google.com/view/hbxchx,http://www.phishtank.com/phish_detail.php?phish_id=7361345,2021-11-23T20:10:29+00:00,yes,2021-11-23T20:15:32+00:00,yes,Facebook
7361292,https://account.verifications.help-page.workers.dev,http://www.phishtank.com/phish_detail.php?phish_id=7361292,2021-11-23T19:22:05+00:00,yes,2021-11-23T19:34:38+00:00,yes,Facebook
7361218,https://lot-lp-x.web.app,http://www.phishtank.com/phish_detail.php?phish_id=7361218,2021-11-23T18:20:51+00:00,yes,2021-11-24T05:11:42+00:00,yes,"Bank Millennium"
7361216,https://han.gl/dGhPp,http://www.phishtank.com/phish_detail.php?phish_id=7361216,2021-11-23T18:17:38+00:00,yes,2021-11-23T18:24:59+00:00,yes,"Internal Revenue Service"
7361213,https://vk.com/away.php?to=https://www.marmum.ae/css/?key=YIhV,http://www.phishtank.com/phish_detail.php?phish_id=7361213,2021-11-23T18:16:10+00:00,yes,2021-11-29T11:14:21+00:00,yes,"Internal Revenue Service"
7361189,https://han.gl/XEgrU,http://www.phishtank.com/phish_detail.php?phish_id=7361189,2021-11-23T17:50:40+00:00,yes,2021-11-23T18:05:13+00:00,yes,"Internal Revenue Service"
7361130,https://vk.com/away.php?to=https://www.marmum.ae/css/?key=ibxa,http://www.phishtank.com/phish_detail.php?phish_id=7361130,2021-11-23T16:57:38+00:00,yes,2021-11-29T19:33:40+00:00,yes,"Internal Revenue Service"
7361121,https://vk.com/away.php?to=https://www.marmum.ae/css/?key=LZQm,http://www.phishtank.com/phish_detail.php?phish_id=7361121,2021-11-23T16:50:10+00:00,yes,2021-11-28T00:44:20+00:00,yes,"Internal Revenue Service"
7361093,http://builmon.xyz/geo/nl/eur/register/5/index_auth.php,http://www.phishtank.com/phish_detail.php?phish_id=7361093,2021-11-23T16:00:33+00:00,yes,2021-11-23T16:15:03+00:00,yes,Other
7361092,http://builmon.xyz/geo/fr/eur/inscription/5/index_auth.php,http://www.phishtank.com/phish_detail.php?phish_id=7361092,2021-11-23T16:00:29+00:00,yes,2021-11-23T16:15:03+00:00,yes,Other
7361062,https://www.bancaporinternet.lnterbank.pronductos.com/,http://www.phishtank.com/phish_detail.php?phish_id=7361062,2021-11-23T15:21:15+00:00,yes,2021-11-23T15:24:21+00:00,yes,Other
7361057,https://vk.com/away.php?to=https://www.marmum.ae/css/?key=ksor,http://www.phishtank.com/phish_detail.php?phish_id=7361057,2021-11-23T15:16:16+00:00,yes,2021-12-25T06:54:06+00:00,yes,"Internal Revenue Service"
7360889,https://ppt.cc/fiA8Mx,http://www.phishtank.com/phish_detail.php?phish_id=7360889,2021-11-23T14:25:25+00:00,yes,2021-11-23T14:34:32+00:00,yes,"Internal Revenue Service"
7360865,https://web-ml01.web.app/01index.html,http://www.phishtank.com/phish_detail.php?phish_id=7360865,2021-11-23T13:57:36+00:00,yes,2021-11-27T22:43:38+00:00,yes,Other
7360774,https://currentlyupgrade.mystrikingly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7360774,2021-11-23T12:05:04+00:00,yes,2021-11-23T12:11:18+00:00,yes,Other
7360658,https://post-ch-de.34224.info/order/CH514870977/DE,http://www.phishtank.com/phish_detail.php?phish_id=7360658,2021-11-23T09:23:22+00:00,yes,2021-11-28T00:52:53+00:00,yes,Other
7360229,http://soumya252000.github.io/Netflix/,http://www.phishtank.com/phish_detail.php?phish_id=7360229,2021-11-22T22:01:11+00:00,yes,2021-12-21T09:44:36+00:00,yes,Other
7360137,https://fusionrestobar.cl/wp-includes/assets/online/,http://www.phishtank.com/phish_detail.php?phish_id=7360137,2021-11-22T20:09:24+00:00,yes,2021-12-26T10:11:16+00:00,yes,Other
7359924,https://docs.google.com/forms/d/e/1FAIpQLSdxM-rwNV41p3wDcBtETukRCtoAKvuOe1h_uY8jGNXY7KlDZA/viewform,http://www.phishtank.com/phish_detail.php?phish_id=7359924,2021-11-22T17:08:06+00:00,yes,2021-11-23T08:04:12+00:00,yes,Other
7359759,https://sites.google.com/newservices.website/orange-mobiles/home,http://www.phishtank.com/phish_detail.php?phish_id=7359759,2021-11-22T15:32:30+00:00,yes,2021-11-27T05:07:26+00:00,yes,Other
7359703,https://webdesecure.clickfunnels.com/optin1637191704199,http://www.phishtank.com/phish_detail.php?phish_id=7359703,2021-11-22T14:32:56+00:00,yes,2021-12-26T10:02:31+00:00,yes,Other
7359150,http://52.148.252.166/#/%3CEMAIL%3E,http://www.phishtank.com/phish_detail.php?phish_id=7359150,2021-11-22T06:48:45+00:00,yes,2021-11-22T20:35:19+00:00,yes,Other
7359069,http://radhikamd.github.io/netflix/,http://www.phishtank.com/phish_detail.php?phish_id=7359069,2021-11-22T05:00:54+00:00,yes,2021-12-21T09:42:40+00:00,yes,Other
7358954,https://soumya252000.github.io/Netflix,http://www.phishtank.com/phish_detail.php?phish_id=7358954,2021-11-22T03:05:14+00:00,yes,2021-12-21T09:42:35+00:00,yes,Other
7358947,https://radhikamd.github.io/netflix,http://www.phishtank.com/phish_detail.php?phish_id=7358947,2021-11-22T03:04:51+00:00,yes,2021-12-21T09:42:11+00:00,yes,Other
7358904,https://soumya252000.github.io/Netflix/,http://www.phishtank.com/phish_detail.php?phish_id=7358904,2021-11-22T03:02:07+00:00,yes,2021-12-21T09:42:19+00:00,yes,Other
7358903,https://radhikamd.github.io/netflix/,http://www.phishtank.com/phish_detail.php?phish_id=7358903,2021-11-22T03:02:03+00:00,yes,2021-12-21T09:42:25+00:00,yes,Other
7358889,https://autoranplususeremailprocessingupdate.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7358889,2021-11-22T03:01:07+00:00,yes,2021-11-22T03:53:36+00:00,yes,Other
7358794,https://docs.google.com/forms/d/e/1FAIpQLSc0YyqlIeIZG0NzOuzNvhsJFagS1H9Qi5HpDW3qlgbIVM501Q/viewform?usp=send_form,http://www.phishtank.com/phish_detail.php?phish_id=7358794,2021-11-21T23:31:30+00:00,yes,2021-12-06T17:52:39+00:00,yes,Other
7358660,https://bit.ly/3CA8owp?Facebook_Update,http://www.phishtank.com/phish_detail.php?phish_id=7358660,2021-11-21T20:04:58+00:00,yes,2021-11-21T20:11:16+00:00,yes,Facebook
7358558,http://post-ch-de.65241.org,http://www.phishtank.com/phish_detail.php?phish_id=7358558,2021-11-21T16:15:10+00:00,yes,2021-11-21T16:54:19+00:00,yes,Other
7358538,https://vk-vhods.co/02a2f243fa00ab70,http://www.phishtank.com/phish_detail.php?phish_id=7358538,2021-11-21T15:28:07+00:00,yes,2021-11-21T15:35:14+00:00,yes,VKontakte
7358306,https://windstream-net.firebaseapp.com/#user@calstatela.edu,http://www.phishtank.com/phish_detail.php?phish_id=7358306,2021-11-21T06:02:58+00:00,yes,2021-11-21T16:54:20+00:00,yes,Other
7358145,https://southamerica-east1-manifest-design-330523.cloudfunctions.net/mp5,http://www.phishtank.com/phish_detail.php?phish_id=7358145,2021-11-21T02:02:08+00:00,yes,2021-11-21T02:11:49+00:00,yes,Adobe
7358142,https://southamerica-east1-manifest-design-330523.cloudfunctions.net/mp6,http://www.phishtank.com/phish_detail.php?phish_id=7358142,2021-11-21T02:01:27+00:00,yes,2021-11-21T02:11:50+00:00,yes,Adobe
7358109,http://mondrive.xyz/geo/en/usd/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7358109,2021-11-21T01:00:27+00:00,yes,2021-11-21T04:24:55+00:00,yes,Other
7357946,https://www.staging.eliteautomotive.com.au/appsia/wave%20(1)/wave/index.html?#user@calstatela.edu,http://www.phishtank.com/phish_detail.php?phish_id=7357946,2021-11-20T18:44:32+00:00,yes,2021-11-20T18:54:53+00:00,yes,Other
7357883,http://mondrive.xyz/geo/se/eur/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7357883,2021-11-20T16:00:33+00:00,yes,2021-11-21T01:12:43+00:00,yes,Other
7357704,http://platinumserviceac.com/wp-includes/infodata.php?r=bD1odHRwczovL3Nwa2ZpbmFuenZlcmlmaWthdGlvbi5jb20vT0lZWjZNUDk1QQ=,http://www.phishtank.com/phish_detail.php?phish_id=7357704,2021-11-20T13:45:05+00:00,yes,2021-11-21T01:12:44+00:00,yes,Other
7357553,http://budrimon.xyz/geo/en/usd/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7357553,2021-11-20T04:00:35+00:00,yes,2021-11-21T01:12:44+00:00,yes,Other
7357099,https://www.katanaroninchains.com/,http://www.phishtank.com/phish_detail.php?phish_id=7357099,2021-11-19T18:10:50+00:00,yes,2021-12-21T08:18:22+00:00,yes,Other
7357098,http://katanaroninchains.com,http://www.phishtank.com/phish_detail.php?phish_id=7357098,2021-11-19T18:10:48+00:00,yes,2021-12-21T08:18:12+00:00,yes,Other
7357019,https://mondrive.xyz/geo/se/eur/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7357019,2021-11-19T16:00:53+00:00,yes,2021-11-19T22:33:57+00:00,yes,Other
7357018,https://mondrive.xyz/geo/nl/eur/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7357018,2021-11-19T16:00:48+00:00,yes,2021-11-19T22:33:57+00:00,yes,Other
7357017,https://mondrive.xyz/geo/fr/eur/inscription/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7357017,2021-11-19T16:00:44+00:00,yes,2021-11-19T22:33:57+00:00,yes,Other
7357016,https://mondrive.xyz/geo/en/usd/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7357016,2021-11-19T16:00:40+00:00,yes,2021-11-19T22:33:57+00:00,yes,Other
7356960,https://pancakeswap.finance.tradechange.in/swap/,http://www.phishtank.com/phish_detail.php?phish_id=7356960,2021-11-19T14:50:16+00:00,yes,2021-12-26T16:53:25+00:00,yes,Other
7356911,http://txwnmdsbqghviqxpglgzjrgbzv-dot-gl44393333333.rj.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7356911,2021-11-19T14:05:37+00:00,yes,2021-11-19T14:22:59+00:00,yes,Other
7356910,http://ykyevmqxaktnfgrtuufymkhnce-dot-gl44393333333.rj.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7356910,2021-11-19T14:05:33+00:00,yes,2021-11-19T14:22:59+00:00,yes,Other
7356909,http://llsckhuhskcamuqwbonsrhwpvk-dot-gl44393333333.rj.r.appspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7356909,2021-11-19T14:05:29+00:00,yes,2021-11-19T14:22:59+00:00,yes,Other
7356855,http://mjaymu5vdmvtymvymji5dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*sm9yz2v1zhblmtmwnspodhrwczovl21hawwuz29vz2xllmnvbs9tywlsl3uvmc8jaw5ib3gqkmvzkg==*,http://www.phishtank.com/phish_detail.php?phish_id=7356855,2021-11-19T14:02:29+00:00,yes,2021-11-19T14:10:45+00:00,yes,Other
7356742,https://www.thelibrarysamui.com/wp-content/uploads/2021/11/1/1and1/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7356742,2021-11-19T12:19:22+00:00,yes,2021-11-19T22:33:58+00:00,yes,Other
7356583,https://bit.ly/3qPLrmE,http://www.phishtank.com/phish_detail.php?phish_id=7356583,2021-11-19T08:30:18+00:00,yes,2021-11-19T22:33:59+00:00,yes,Other
7356584,http://esfdesentakip.com/toasting.php,http://www.phishtank.com/phish_detail.php?phish_id=7356584,2021-11-19T08:30:18+00:00,yes,2021-11-19T22:33:59+00:00,yes,Other
7355903,https://www.staging.eliteautomotive.com.au/update/wave/wave/index.html?#user@calstatela.edu,http://www.phishtank.com/phish_detail.php?phish_id=7355903,2021-11-18T17:00:33+00:00,yes,2021-11-18T18:23:45+00:00,yes,Other
7355879,https://pagos.sinpemovil.cr/,http://www.phishtank.com/phish_detail.php?phish_id=7355879,2021-11-18T16:52:11+00:00,yes,2021-11-24T07:17:24+00:00,yes,Other
7355706,http://onedrive.zhaoge.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7355706,2021-11-18T14:06:23+00:00,yes,2021-11-18T17:54:10+00:00,yes,Other
7355636,http://113.164.17.147/sites/default/files/ctools/css/js/oldb/resources/,http://www.phishtank.com/phish_detail.php?phish_id=7355636,2021-11-18T14:02:09+00:00,yes,2021-11-18T17:45:07+00:00,yes,Other
7355635,http://113.164.17.147/sites/default/files/ctools/css/js/oldb/resources,http://www.phishtank.com/phish_detail.php?phish_id=7355635,2021-11-18T14:02:08+00:00,yes,2021-11-18T17:45:07+00:00,yes,Other
7355588,https://wap.bitffybtcer.club,http://www.phishtank.com/phish_detail.php?phish_id=7355588,2021-11-18T13:11:01+00:00,yes,2021-11-24T07:16:54+00:00,yes,Other
7355452,https://wap.bitffybtcer.club/,http://www.phishtank.com/phish_detail.php?phish_id=7355452,2021-11-18T10:35:04+00:00,yes,2021-11-24T07:19:39+00:00,yes,bitFlyer
7355451,https://wap.btcffybtcer.com/,http://www.phishtank.com/phish_detail.php?phish_id=7355451,2021-11-18T10:34:44+00:00,yes,2021-11-24T07:19:50+00:00,yes,bitFlyer
7355450,https://wap.bitffybtcer.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7355450,2021-11-18T10:34:22+00:00,yes,2021-11-24T07:15:59+00:00,yes,bitFlyer
7355217,http://privacy-update-page-prtections-association-recovry-secu.web.id/?,http://www.phishtank.com/phish_detail.php?phish_id=7355217,2021-11-18T06:27:28+00:00,yes,2021-11-18T06:34:51+00:00,yes,Facebook
7355202,http://privacy-update-secu-recovry-page-protection-comunity-45.web.id/,http://www.phishtank.com/phish_detail.php?phish_id=7355202,2021-11-18T05:53:23+00:00,yes,2021-11-18T06:05:48+00:00,yes,Facebook
7355174,https://sites.google.com/view/gdhbfcxzx,http://www.phishtank.com/phish_detail.php?phish_id=7355174,2021-11-18T04:51:17+00:00,yes,2021-11-18T05:13:23+00:00,yes,Facebook
7355089,http://netflix-techarmy.me/,http://www.phishtank.com/phish_detail.php?phish_id=7355089,2021-11-18T03:08:27+00:00,yes,2022-01-11T02:15:31+00:00,yes,Other
7354625,https://taxopus.com/wp-admin/app/we/transfer/login.php?email='',http://www.phishtank.com/phish_detail.php?phish_id=7354625,2021-11-17T17:01:39+00:00,yes,2021-11-17T17:11:27+00:00,yes,Other
7354462,http://avrorganics.com/.usaa-index/1.php,http://www.phishtank.com/phish_detail.php?phish_id=7354462,2021-11-17T15:05:52+00:00,yes,2021-11-17T15:13:21+00:00,yes,Other
7354298,https://sites.google.com/view/reviewappspagerviicee/,http://www.phishtank.com/phish_detail.php?phish_id=7354298,2021-11-17T13:53:38+00:00,yes,2021-11-17T14:10:29+00:00,yes,Facebook
7354100,https://amlnov7.web.app/mailserver.veeam.com-emailrecover=domain=veeam,http://www.phishtank.com/phish_detail.php?phish_id=7354100,2021-11-17T11:00:51+00:00,yes,2021-11-19T09:11:06+00:00,yes,Other
7353621,https://axieinfinity-supportwallet.com/,http://www.phishtank.com/phish_detail.php?phish_id=7353621,2021-11-17T01:37:27+00:00,yes,2021-11-17T06:28:05+00:00,yes,Other
7353620,http://axieinfinity-supportwallet.com,http://www.phishtank.com/phish_detail.php?phish_id=7353620,2021-11-17T01:37:26+00:00,yes,2021-11-17T06:27:39+00:00,yes,Other
7353339,https://budrimon.xyz/geo/no/eur/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7353339,2021-11-16T18:00:35+00:00,yes,2021-11-17T00:53:16+00:00,yes,Other
7353338,https://budrimon.xyz/geo/pt/eur/registro/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7353338,2021-11-16T18:00:31+00:00,yes,2021-11-17T00:53:16+00:00,yes,Other
7353337,https://budrimon.xyz/geo/de/eur/aufnehmen/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7353337,2021-11-16T18:00:26+00:00,yes,2021-11-17T00:53:16+00:00,yes,Other
7353219,https://sites.google.com/view/messor/accueil,http://www.phishtank.com/phish_detail.php?phish_id=7353219,2021-11-16T16:09:10+00:00,yes,2021-11-17T00:53:16+00:00,yes,Other
7353216,https://bit.ly/Orange-ID13,http://www.phishtank.com/phish_detail.php?phish_id=7353216,2021-11-16T16:08:00+00:00,yes,2021-11-17T00:53:16+00:00,yes,Other
7353208,https://debuil.xyz/geo/se/eur/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7353208,2021-11-16T16:02:56+00:00,yes,2021-11-17T00:53:16+00:00,yes,Other
7353207,https://debuil.xyz/geo/ie/eur/register/5/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7353207,2021-11-16T16:02:52+00:00,yes,2021-11-17T00:53:16+00:00,yes,Other
7353124,https://href.li/?https://www.rkat2.2r-p.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=7353124,2021-11-16T15:10:17+00:00,yes,2021-11-17T06:37:55+00:00,yes,Other
7353110,"https://vk.com/away.php?to=http%3A%2F%2F18.219.14.108/index.php?key=v5t6m,email=robertgoby@icloud.com&post=24927_1&cc_key",http://www.phishtank.com/phish_detail.php?phish_id=7353110,2021-11-16T15:05:40+00:00,yes,2021-11-17T06:43:13+00:00,yes,"Internal Revenue Service"
7352625,https://realindiatravel.com/homee/ionos/ionos/mail.ionos.de/,http://www.phishtank.com/phish_detail.php?phish_id=7352625,2021-11-16T13:26:44+00:00,yes,2021-11-17T00:43:12+00:00,yes,Other
7352125,https://recovery-fb.secure-acct.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7352125,2021-11-16T03:29:16+00:00,yes,2021-11-16T03:34:47+00:00,yes,Facebook
7352112,https://bit.ly/3nddKta,http://www.phishtank.com/phish_detail.php?phish_id=7352112,2021-11-16T03:23:20+00:00,yes,2021-11-16T03:34:47+00:00,yes,Facebook
7352111,https://collab-land.net/dashboard,http://www.phishtank.com/phish_detail.php?phish_id=7352111,2021-11-16T03:18:19+00:00,yes,2021-12-21T09:32:42+00:00,yes,Other
7352075,https://www.hidzzs.com/products/banco-de-zapatos-de-madera-que-inclina-el-gabinete-del-zapato-del-cubo-con-el-cojin-del-asiento?st&amp;fbclid=IwAR1auG67u6vqGljMY-vStK9IUaXGWuSvbRdZ6YS9juaiPoCJo-sslyj1K4A,http://www.phishtank.com/phish_detail.php?phish_id=7352075,2021-11-16T02:10:21+00:00,yes,2021-11-16T02:34:05+00:00,yes,Other
7351971,https://pirana.co.rs/excel/login.php?email=jzachow@davis-standard.com,http://www.phishtank.com/phish_detail.php?phish_id=7351971,2021-11-16T02:04:04+00:00,yes,2021-11-16T02:13:42+00:00,yes,Other
7351866,https://www.inicia-bancalnterbank.com,http://www.phishtank.com/phish_detail.php?phish_id=7351866,2021-11-15T23:02:54+00:00,yes,2021-11-15T23:11:07+00:00,yes,Other
7351831,https://vk.com/away.php?to=http%3A%2F%2F18.219.14.108/index.php?key=TyZuD,http://www.phishtank.com/phish_detail.php?phish_id=7351831,2021-11-15T22:04:29+00:00,yes,2021-11-16T04:33:09+00:00,yes,"Internal Revenue Service"
7351821,https://vk.com/away.php?to=http%3A%2F%2F18.219.14.108/index.php?key=mb1WU,http://www.phishtank.com/phish_detail.php?phish_id=7351821,2021-11-15T21:59:14+00:00,yes,2021-11-16T22:35:17+00:00,yes,"Internal Revenue Service"
7351801,https://vk.com/away.php?to=http%3A%2F%2F18.219.14.108/index.php?key=mEIxj,http://www.phishtank.com/phish_detail.php?phish_id=7351801,2021-11-15T21:43:39+00:00,yes,2021-11-16T04:53:11+00:00,yes,"Internal Revenue Service"
7351774,https://help.validation-page.workers.dev,http://www.phishtank.com/phish_detail.php?phish_id=7351774,2021-11-15T21:26:55+00:00,yes,2021-11-15T21:35:32+00:00,yes,Facebook
7351736,https://www.brooksale.top/h-user-LoginOrRegister.html,http://www.phishtank.com/phish_detail.php?phish_id=7351736,2021-11-15T20:37:06+00:00,yes,2021-11-23T08:01:10+00:00,yes,Other
7351660,https://t.co/8MpTsau4Zq?amp=1,http://www.phishtank.com/phish_detail.php?phish_id=7351660,2021-11-15T18:46:07+00:00,yes,2021-11-17T06:53:57+00:00,yes,"Internal Revenue Service"
7351535,https://bit.ly/IP13-Orange,http://www.phishtank.com/phish_detail.php?phish_id=7351535,2021-11-15T16:28:39+00:00,yes,2021-11-15T20:33:27+00:00,yes,Other
7351522,https://bit.ly/IP14-Orange,http://www.phishtank.com/phish_detail.php?phish_id=7351522,2021-11-15T16:19:52+00:00,yes,2021-11-15T20:33:27+00:00,yes,Other
7351518,https://sunshineteam.in/orange.fr/orange.fr/home/yogprtfnmhf7avj2bxfvhqg3.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&loginpage=&.rand=13InboxLight.aspx?n=1774256418&fid=4,http://www.phishtank.com/phish_detail.php?phish_id=7351518,2021-11-15T16:17:51+00:00,yes,2021-11-15T16:34:22+00:00,yes,Other
7351449,https://tebapit.com/,http://www.phishtank.com/phish_detail.php?phish_id=7351449,2021-11-15T15:33:47+00:00,yes,2021-11-15T20:33:27+00:00,yes,Other
7351448,http://www.tebapit.com/,http://www.phishtank.com/phish_detail.php?phish_id=7351448,2021-11-15T15:33:40+00:00,yes,2021-11-15T20:33:27+00:00,yes,Other
7351438,https://www.deltaairlinecourier.com/,http://www.phishtank.com/phish_detail.php?phish_id=7351438,2021-11-15T15:29:12+00:00,yes,2021-11-30T09:06:18+00:00,yes,"Delta Air Lines"
7351429,https://bit.ly/3kDIfqr,http://www.phishtank.com/phish_detail.php?phish_id=7351429,2021-11-15T15:26:03+00:00,yes,2021-11-16T06:33:08+00:00,yes,Other
7351246,http://www.slowlinebag.jp/wp-content/cache/login/seerpaw/Piricularia_progenitive.html,http://www.phishtank.com/phish_detail.php?phish_id=7351246,2021-11-15T13:00:42+00:00,yes,2021-11-15T13:05:43+00:00,yes,Other
7351247,https://www.slowlinebag.jp/wp-content/cache/login/seerpaw/Piricularia_progenitive.html,http://www.phishtank.com/phish_detail.php?phish_id=7351247,2021-11-15T13:00:42+00:00,yes,2021-11-15T13:05:43+00:00,yes,Other
7351228,https://onlinecasinospark.com/ions/index.php?email=redacted@abuse.ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=7351228,2021-11-15T12:34:10+00:00,yes,2021-11-15T12:41:09+00:00,yes,Other
7351222,http://bcp-marketing.com/,http://www.phishtank.com/phish_detail.php?phish_id=7351222,2021-11-15T12:28:57+00:00,yes,2021-11-15T12:41:09+00:00,yes,Other
7351037,https://roninwallet.cm/your-account-has-been-locked-axie-infinity-solution/,http://www.phishtank.com/phish_detail.php?phish_id=7351037,2021-11-15T09:25:07+00:00,yes,2021-12-26T09:10:14+00:00,yes,Other
7351028,https://bit.ly/3C7nOZM,http://www.phishtank.com/phish_detail.php?phish_id=7351028,2021-11-15T09:18:06+00:00,yes,2021-11-15T09:23:32+00:00,yes,Other
7350838,https://amlnov7.web.app/mailserver.veeam.com-emailrecover=domain=veeam.comiehebhicuejiceocrerejoeijbhce.html,http://www.phishtank.com/phish_detail.php?phish_id=7350838,2021-11-15T05:00:35+00:00,yes,2022-01-06T11:22:56+00:00,yes,Other
7350824,https://napgamelienquan.net,http://www.phishtank.com/phish_detail.php?phish_id=7350824,2021-11-15T04:17:15+00:00,yes,2021-11-24T06:45:58+00:00,yes,Other
7350762,https://updateinfo-billingo2.com/Login/index?id=f2fd7c9776efa2b6aedfa01adf675c89f2fd7c9776efa2b6aedfa01adf675c89&amp;session=f2fd7c9776efa2b6aedfa01adf675c89f2fd7c9776efa2b6aedfa01adf675c89,http://www.phishtank.com/phish_detail.php?phish_id=7350762,2021-11-15T03:03:51+00:00,yes,2021-11-15T03:11:05+00:00,yes,Other
7350757,https://mail.updateinfo-billingo2.com/Login/index?id=deb06d8cdd73078ce451d861a590ed1edeb06d8cdd73078ce451d861a590ed1e&amp;session=deb06d8cdd73078ce451d861a590ed1edeb06d8cdd73078ce451d861a590ed1e,http://www.phishtank.com/phish_detail.php?phish_id=7350757,2021-11-15T03:03:33+00:00,yes,2021-11-15T03:11:05+00:00,yes,Other
7350756,https://mail.updateinfo-billingo2.com/Login/index?id=bf69a94101d5bae5e7182ce09efd5dabbf69a94101d5bae5e7182ce09efd5dab&amp;session=bf69a94101d5bae5e7182ce09efd5dabbf69a94101d5bae5e7182ce09efd5dab,http://www.phishtank.com/phish_detail.php?phish_id=7350756,2021-11-15T03:03:29+00:00,yes,2021-11-15T03:11:05+00:00,yes,Other
7350677,https://builmon.xyz/geo/it/eur/iscriviti/5/index_auth.php,http://www.phishtank.com/phish_detail.php?phish_id=7350677,2021-11-15T02:01:14+00:00,yes,2021-11-15T02:06:03+00:00,yes,Other
7350676,http://builmon.xyz/geo/it/eur/iscriviti/5/index_auth.php,http://www.phishtank.com/phish_detail.php?phish_id=7350676,2021-11-15T02:01:13+00:00,yes,2021-11-15T02:06:03+00:00,yes,Other
